id,title,url,image_url,total_time,yields,ingredients,instructions
9521,Kalkunsteg med fyld,https://www.valdemarsro.dk/kalkunsteg-med-fyld/,https://www.valdemarsro.dk/wp-content/2023/11/kalkunsteg.jpg,1440,6 servings,kalkunbryst | sukker | fennikelfrø | tørret rosmarin | laurbærblade | løg | hakket svinekød | piskefløde | abrikosmarmelade | tørrede abrikoser | brød | tørret rosmarin | tørret timian | øko appelsin | pistaciekerner | pinjekerner | smør | bacon | appelsinjuice | grand marnier | abrikosmarmelade | løg | gulerødder | bladselleri | laurbærblade | tørret timian | majsstivelse | piskefløde | kulør | kartofler | tørret timian,"Dagen før
Kom salt, sukker, krydderier og vand i en gryde og kog op under omrøring til salt og sukker opløses. Lad det køle helt af til stuetemperatur (20 grader). Kom kalkunbrystet i vandet. Vær opmærksom på at hele kalkunbrystet skal være dækket af vand, så tilsæt evt lidt mere kold vand til det dækker. Sæt i køleskabet til næste dag.
Næste dag
Kom løg, brødkrummer, abrikosmarmelade, tørret abrikos, rosmarin og timian, lidt fintrevet appelsinskal og piskefløde i en skål og rør det godt sammen til det er ensartet. Rør farsen i, sammen med pinjekerner, pistaciekerner, salt og peber. Lad farsen trække smag i en time i køleskabet.
Tag kalkunbrystet op af saltlagen og dup grundigt med køkkenrulle. Læg kalkunbrystet på et skærebræt med den glatte overside vendt ned. Skær to snit hele vejen ned langs kalkunbrystet fra midten ind igennem brystet, så kalkunbrystet kan åbnes op, lidt som en skjorte. Form en aflang pølse af fyldet og læg den på midten af det åbne kalkunbryst. Fold først den ene side stramt over og derefter den anden side, så kalkunkødet lukker sig stramt sammen om fyldet. Sæt kødnåle i, så stegen holder sig lukket.
Vend stegen rundt. Smør kalkunstegen med et tyndt lag smør og pak derefter ind i bacon, så baconskiverne overlapper hinanden. Kom i et smurt ovnfast fad.
Fordel løg, porre, gulerødder, bladselleri, laurbærblade, timian, peberkorn og vand i bradepanden. Steg kalkunstegen i en forvarmet ovn ved 200 grader alm ovn i 1 1/2 time eller til kernetemperaturen på kalkunbrystet er 70 grader.
Kom kartofler og salt i en gryde og kog dem til de er lige akkurat møre.
Kom appelsinjuice, Grand Marnier og abrikosmarmelade i en kasserolle og varm op under omrøring til det er en ensartet glace. Pensl kalkunstegen med appelsinglacen.
Tag kalkunbrystet ud af fadet med fond til saucen og sæt kalkunstegen på en ren bradepande med bagepapir. Sigt fonden fra fadet i en skål gennem en finmasket sigte. Fjern fedtlaget på fonden og sæt det til side i en lille skål til at pensle kartoflerne med. Tag gulerødderne op og sæt dem til side. Kom fonden til saucen i en kasserolle.
Hæld vandet fra kartoflerne og fordel kartoflerne på bradepanden med kalkunstegen. Giv kartoflerne et tryk, så de bliver knust, men ikke mast. Pensl alle kartoflerne med fedtet fra kalkunfonden. Drys timian, flagesalt og friskkværnet peber over og læg de tilberedte gulerødder fra fadet med kalkunstegen på bradepanden.
Sæt bradepanden med kartofler og kalkunsteg i en forvarmet ovn ved 200 grader varmluft og bag til stegen er 72 grader i midten. Tag stegen ud og lad den hvile på et skærebræt med folie over. Skru ovnen op til 210 grader og bag imens kartoflerne flot sprøde og gyldne på overfladen.
Tilbered imens saucen. Varm fonden til sauce op i kasserollen til kogepunktet. Rør majsmel og piskefløde sammen og pisk det saucen. Kog saucen godt igennem i nogle minutter og smag til med salt, friskkværnet peber og et par dråber kulør.
Servering
Skær kalkunstegen ud i skiver og anret på et fad med knuste kartofler, gulerødder og server saucen i en skål."
9527,Sellerisuppe,https://www.valdemarsro.dk/sellerisuppe/,https://www.valdemarsro.dk/wp-content/2025/01/sellerisuppe.jpg,30,4 servings,løg | hvidløg | knoldselleri | kartofler | grøntsagsbouillon | hvidløgsflødeost | øko citron | purløg | rugbrød,"Sauter løg og hvidløg i en gryde til løgene er bløde.
Tilsæt knoldselleri og kartofler og rør godt igennem. Tilsæt grøntsagsbouillon og bring i kog. Læg låg på og lad det simre i 15 minutter eller til kartoflerne og knoldsellerien er mør.
Blend med hvidløgsflødeost til en cremet suppe og smag den godt til med citronskal, en smule citronsaft, salt og friskkværnet peber.
Server med et drys purløg og ristet rugbrød"
9530,Vegetar cowboytoast,https://www.valdemarsro.dk/vegetar-cowboytoast/,https://www.valdemarsro.dk/wp-content/2025/02/cowboytoast-vegetar-kopi.jpg,120,4 servings,løg | smør | løg | squash | gulerødder | hvidløg | tørret timian | tørret rosmarin | hakkede tomater på dåse | grøntsagsbouillon | belugalinser | rødvin | majsstivelse | piskefløde | koncentreret tomatpuré | smør | olivenolie | toastbrød | cheddar | sød chilisauce | bredbladet persille,"Bløde løg
Smelt smør på en pande ved middelvarme og kom løgene på. Lad dem simre ved lav – middelvarme, til de bliver helt bløde og begynder at karamellisere en anelse. Kom løgene i en skål og sæt dem i køleskabet, så de køler hurtigt af.
Fyld
Sauter løg i en gryde med olie og smør i 5-7 minutter, til løgene er bløde. Kom gulerødder, squash, hvidløg, timian og rosmarin i gryden og sauter i et minuts tid.
Tilføj hakkede tomater, grøntsagsbouillon, belugalinser. Rør majsstivelse ud i piskefløde, og kom det i gryden sammen med rødvin. Rør det sammen, læg låg på og lad det simre ved middel-lav varme i 30 minutter. Smag til med tomatpuré, salt og peber og lad retten simre yderligere 15-20 minutter.
Saml coyboytoasten
Smør lidt chilisauce på halvdelen af brødskiverne og læg en skive cheddarost på. Fordel det afkølede krydrede linsefyld og de bløde løg på og afslut med endnu en skive cheddar og brød.
Rist toastene på begge sider i en toaster, på en pande med smør eller i ovnen ved 200 grader varmluft i cirka 10-15 minutter eller til brødet er sprødt og osten smeltet."
9533,Tortilla æggewrap med spinat,https://www.valdemarsro.dk/tortilla-aeggewrap/,https://www.valdemarsro.dk/wp-content/2025/05/tortilla-aeggewrap_chorizo.jpg,20,1 serving,løg | soltørrede tomater i olie | chorizo | baby spinat | æg | tortillas pandekager | cheddar | olivenolie | persille,"Sauter løg, soltørrede tomater og chorizo på en pande ved middelvarme, til løgene er bløde. Rør spinaten sammen med de sammenpiskede æg og kom blandingen på panden. Rør hurtigt rundt og saml æggemassen på midten af panden.
Riv cheddarosten over og drys med lidt salt og peber.
Læg tortillapandekagen ovenpå og tryk ned på den, så den smelter sammen med æggemassen og osten. Vend den om, så brødsiden er ned mod panden og fold først siderne ind, rul dernæst tortillaen sammen om fyldet ala en burrito.
Steg den gylden på alle sider og server med et drys finthakket persille."
9536,Tomater med burrata og basilikumspesto,https://www.valdemarsro.dk/tomater-med-burrata/,https://www.valdemarsro.dk/wp-content/2025/08/tomater-burrata-pesto.jpg,15,4 servings,tomater | burrata | olivenolie | frisk basilikum | frisk basilikum | hvidløg | parmesan | pinjekerner | olivenolie,"Basilikumspesto
Rist pinjekerner på en pande, under omrøring til de får lidt farve. Kom alle ingredienserne i en foodprocessor og kør til en lækker ensartet pesto. Smag til med salt, friskkværnet peber og juster konsistensen med olivenolie.
Servering
Anret tomaterne på et fad og fordel basilikumspesto over. Del burrataen og fordel den over, sammen med et drys basilikumsblade, salt, peber og et dryp olivenolie."
9539,Vegetarisk græsk kartoffelfad med fetacreme,https://www.valdemarsro.dk/vegetarisk-graesk-kartoffelfad/,https://www.valdemarsro.dk/wp-content/2025/03/graesk-kartoffelfad.jpg,45,4 servings,kartofler | aubergine | rødløg | halloumi | hvidløg | tørret oregano | tørret timian | tørret rosmarin | olivenolie | feta | græsk yoghurt 10 % | hvidløg | citron | citronsaft | cherrytomater | sorte oliven | rucola | persille,"Bagte kartofler mv
Fordel kartofler på en bradepande med bagepapir og auberginetern, løg og halloumi på en anden bradepande med bagepapir. Kom krydderierne i en skål sammen med hvidløg, salt og peber og rør det sammen med olie. Fordel krydderiblandingen over grøntsagerne i de to bradepander og vend det godt sammen. Bag i en forvarmet ovn ved 200 grader varmluft i 30 minutter. Sæt kartoflerne øverst i ovnen. Vend et par gange undervejs og hold øje med at tage aubergine og halloumi-bradepanden ud af ovnen, når halloumi er sprød og auberginen mør.
Rørt fetacreme
Hæld fetaen i en minihakker med et par spiseskefulde af yoghurten, og kør den til fetaen er godt cremet. Tilsæt resten af yoghurten, citronsaft, citronskal, hvidløg og friskkværnet peber og kør den på minihakkeren til du har en lækker cremet konsistens. Smag til med salt.
Vend kartofler og aubergine mv. fra de to bradepander sammen. Fordel det på et stort fad sammen med tomater og rucola. Fordel fetacremen over i klatter og drys til sidst oliven og persille over."
9542,Kikærtevafler med bagte tomater og burrata,https://www.valdemarsro.dk/kikaertevafler-med-bagte-tomater-og-burrata/,https://www.valdemarsro.dk/wp-content/2025/03/kikaertevafler_bagte-tomater.jpg,45,4 servings,blommetomater | hvidløg | tørret rosmarin | tørret timian | olivenolie | kartofler | kikærter | persille | hvidløg | løg | tørret rosmarin | tørret timian | æg | rasp | ricotta | øko citron | olivenolie | frisk basilikum | rucola | burrata,"Ovnbagte tomater
Kom tomater og hvidløg i et smurt ovnfast fad. Dryp med olie og drys krydderier, salt og friskkværnet peber over. Bag i en forvarmet ovn ved 200 grader varmluft i cirka 20-25 minutter.
Ricottacreme
Rør ricotta med lidt citronsaft, olivenolie og fintrevet citronskal. Smag godt til med salt, peber og evt. mere citronsaft eller olivenolie.
Kikærtevafler
Kom de groftrevede kartofler i en skål med koldt vand. Lad det stå i 2-3 minutter og hæld derefter vandet fra gennem en sigte. Tryk vandet godt ud af kartoflerne og tryk dem derefter tørre på et rent viskestykke.
Kom kartoflerne, kikærterne og de øvrige ingredienser i en foodprocessor og kør, til farsen er grofthakket.
Varm vaffeljernet op og kom lidt olie eller smør på. Bag kikærtevaflerne en af gangen til de er gyldne og sprøde. Læg dem på en rist, mens resten af vaflerne bages, så holder de sig sprøde.
Servering
Server kikærtevaflerne med et par skefulde ricottacreme, toppet med bagte tomater, rucola og basilikum, samt burrata."
9545,Skaldyrsdressing med fløde,https://www.valdemarsro.dk/skaldyrsdressing/,https://www.valdemarsro.dk/wp-content/2025/04/skaldyrsdressing.jpg,10,8 servings,cremefraiche 18 % | sukker | koncentreret tomatpuré | ketchup | øko citron | sød paprika | piskefløde,"Rør cremefraiche, sukker, tomatpure, ketchup, citronskal og en smule saft, paprika, salt og peber godt sammen og smag til.
Pisk fløden til en luftig men letpisket flødeskum og vend halvdelen af flødeskummet i dressingen. Tilpas konsistensen med resten af flødeskummet til du synes konsistensen er perfekt. Smag til igen med salt og friskkværnet peber inden servering.
 "
9548,Bagt tomatsuppe,https://www.valdemarsro.dk/bagt-tomatsuppe/,https://www.valdemarsro.dk/wp-content/2024/09/bagt-tomatsuppe.jpg,60,4 servings,tomater | løg | hvidløg | tørret rosmarin | fennikelfrø | tørret timian | grøntsagsbouillon | øko citron | olivenolie | cremefraiche 18 % | frisk basilikum | brød,"Fordel tomater, peberfrugt, løg og hvidløg i et smurt ovnfast fad og dryp lidt olivenolie over. Drys med timian, rosmarin og fennikelfrø, samt salt og friskkværnet peber.
Bag i en forvarmet ovn ved 175 grader varmluft i 30-40 minutter.
Kom de bagte grøntsager i en blender sammen med grøntsagsboullion og blend til det er helt cremet. Smag til med fintrevet citronskal, lidt citronsaft, salt og peber.
Server med basilikum og creme fraiche."
9551,Vegetarisk Sloppy Joes burger,https://www.valdemarsro.dk/vegetarisk-sloppy-joes-burger/,https://www.valdemarsro.dk/wp-content/2025/02/sloppy-joe-vegetar.jpg,60,4 servings,løg | squash | gulerødder | hvidløg | tørret timian | tørret rosmarin | røget paprika | hakkede tomater på dåse | grøntsagsbouillon | belugalinser | piskefløde | majsstivelse | barbecuesauce | sød sennep | smør | olivenolie | burgerboller | cheddar | syltede agurker | persille,"Sauter løg i en sauterpande med olie og smør i 5-7 minutter, til løgene er bløde. Kom squash, hvidløg, timian, rosmarin og røget paprika i gryden og sauter i et minuts tid.
Tilføj hakkede tomater, grøntsagsbouillon, belugalinser og majsstivelse rørt ud i piskefløde til retten. Rør det sammen, læg låg på og lad det simre ved middel-lav varme i 30 minutter.
Smag til med bbq sauce, sennep, salt og peber og lad retten simre yderligere 15-20 minutter uden låg. Rør et par gange undervejs og vær opmærksom på at det ikke må koge tørt, men at væden gerne skal dampe lidt af. Fordel cheddar over og lad det smelte.
Lun burgerbollerne og fordel linsefyld med cheddar og syltede agurker i hver burger. Drys med finthakket persille og server straks."
9554,Skinkesalat,https://www.valdemarsro.dk/skinkesalat/,https://www.valdemarsro.dk/wp-content/2025/05/skinkesalat.jpg,20,4 servings,skinke | mayonnaise | cremefraiche 18 % | rødløg | dijon sennep | sød sennep | purløg,"Skær skinken i meget små tern eller hak den meget fint.
Vend mayonnaise, cremefraiche, rødløg, purløg, dijonsennep, sød sennep, salt og peber sammen, rør skinken i og smag godt til."
9557,"Kalkunbryst med hvidløg, tomat og basilikum",https://www.valdemarsro.dk/kalkunbryst/,https://www.valdemarsro.dk/wp-content/2025/04/kalkun-med-hvidloeg-floedeost.jpg,150,8 servings,kalkunbryst | hvidløgsflødeost | soltørrede tomater i olie | hvidløg | frisk rosmarin | frisk basilikum | pinjekerner | smør | bacon | sukker | kartofler | blandet salat | cherrytomater | frisk basilikum | øko citron | olivenolie,"Rør saltlagen sammen til sukker og salt er opløst.
Læg kalkunbrystet på et skærebræt med den glatte overside vendt ned. Skær to snit hele vejen ned langs kalkunbrystet fra midten ind igennem brystet, så kalkunbrystet kan åbnes op, lidt som en skjorte. Kom kalkunbrystet i saltlagen, så kødet er dækket og sæt i køleskabet i en times tid.
Rør hvidløgsflødeost, soltørrede tomater, hvidløg, rosmarin, basilikum og pinjekerner sammen i en skål. Tilsæt lidt olie fra de soltørrede tomater til konsistensen er cremet og lækker smørbar.
Tag kalkunbrystet op af saltlagen og dup grundigt med køkkenrulle. Smør fyldet på kalkunbrystet og rul det sammen til en stram rouladesteg. Sæt kødnåle i, så stegen holder sig lukket. Vend stegen rundt. Smør kalkunstegen med et tyndt lag smør og pak derefter ind i bacon, så baconskiverne overlapper hinanden. Kom i et smurt ovnfast fad. Steg kalkunstegen i en forvarmet ovn ved 180 grader alm ovn i 1 1/2 time eller til kernetemperaturen på kalkunbrystet er 70-73 grader – dryp væden fra fadet over kalkunbrystet cirka hver 15. minut.
Kog kartoflerne i en gryde med letsaltet vand til de er akkurat møre. Hæld vandet fra og fordel kartoflerne på en bageplade med bagepapir og knus dem med undersiden af et glas.
Tag kødet ud af ovnen og lad det hvile på et skærebræt eller et fad, evt overdækket med folie. Pensl kartoflerne med fonden og fedtet fra kalkunstegen og bag kartoflerne i en ovn ved 230 grader varmluft i cirka 15 minutter, mens kalkunbrystet hviler.
Rør en vinaigrette sammen af citronsaft, citronskal, olie, salt og peber. Anret salaten med pinjekerner, tomater og basilikum og dryp vinaigretten over.
Skær kalkunbrystet i skiver og server med salat og knuste kartofler."
